image_id_1,object_id_1,image_id_2,object_id_2,distance,occlusion,raw_distance,raw_occlusion
8306677f6996d691,0,8306677f6996d691,1,3,0,3,0
8307ce3057dab9d7,0,8307ce3057dab9d7,1,2,2,2,2
8309e5c00ac48877,0,8309e5c00ac48877,1,2,0,2,0
830d849d3e383dcc,0,830d849d3e383dcc,1,2,0,2,0
8313a671373b6745,0,8313a671373b6745,1,1,0,1,0
832ae57462443797,0,832ae57462443797,1,2,0,2,0
83306b572c450f21,0,83306b572c450f21,1,2,2,"2,2,2","2,2,2"
833e2ca8d6d4243a,0,833e2ca8d6d4243a,1,1,0,1,0
83497b096f6fc0b9,0,83497b096f6fc0b9,1,1,0,"1,1,1,1","0,0,0,0"
834d5a169b03cb4c,0,834d5a169b03cb4c,1,1,0,1,0
83545d66a8991f5a,0,83545d66a8991f5a,1,1,1,1,1
835ac44cea56ac79,0,835ac44cea56ac79,1,2,1,2,1
836714f80d9c6dd8,0,836714f80d9c6dd8,1,1,0,1,0
8368ba5751c59de9,0,8368ba5751c59de9,1,1,0,1,0
8368f21e85e8e82e,0,8368f21e85e8e82e,1,1,0,1,0
836bc0a5c6aa0919,0,836bc0a5c6aa0919,1,2,0,2,0
836c7a90496982c7,0,836c7a90496982c7,1,2,0,2,0
8371f9281f8c1703,0,8371f9281f8c1703,1,2,0,2,0
83744b867c1c132c,0,83744b867c1c132c,1,2,0,2,0
837ed9bf62a33264,0,837ed9bf62a33264,1,2,2,"2,2,2","1,2,2"
8382428087aaa89d,0,8382428087aaa89d,1,3,0,3,0
838f39919351ed2f,0,838f39919351ed2f,1,1,0,1,0
8395392cd6e7b2d0,0,8395392cd6e7b2d0,1,2,2,2,2
83a3d9dea4bea3ef,0,83a3d9dea4bea3ef,1,2,2,2,2
83a92b301b846b01,0,83a92b301b846b01,1,3,0,3,0
83be32357fd57034,0,83be32357fd57034,1,1,0,1,0
83c1c3f833ce6456,0,83c1c3f833ce6456,1,2,2,2,2
83c366f711adb720,0,83c366f711adb720,1,2,0,2,0
83c3ab589a7ccf28,0,83c3ab589a7ccf28,1,2,2,2,2
83c47f73d0f78bc8,0,83c47f73d0f78bc8,1,1,0,1,0
83ca293605b480dc,0,83ca293605b480dc,1,3,0,3,0
83dc6fa52dbc194b,0,83dc6fa52dbc194b,1,2,3,2,3
83ea41b592f5d3d5,0,83ea41b592f5d3d5,1,1,1,1,1
83ebaafa88f763e9,0,83ebaafa88f763e9,1,2,2,"2,2,2","2,2,2"
83f0d0070cbe647a,0,83f0d0070cbe647a,1,2,0,"2,2,2","0,0,0"
83f27b4cb5f47f8c,0,83f27b4cb5f47f8c,1,1,0,"1,1,1","0,0,0"
83f910acd0801211,0,83f910acd0801211,1,1,0,1,0
83fc38127a92af8a,0,83fc38127a92af8a,1,2,2,2,2
83fef72e2fd46082,0,83fef72e2fd46082,1,2,0,2,0
8402387bb3d8764c,0,8402387bb3d8764c,1,1,0,1,0
84027d4d9e8e0318,0,84027d4d9e8e0318,1,3,0,3,0
84080a062372a43e,0,84080a062372a43e,1,1,-1,"1,1,0","1,0,3"
8409004faf3bd935,0,8409004faf3bd935,1,1,0,1,0
841353085a305bd0,0,841353085a305bd0,1,2,0,2,0
84137c6e04186b60,0,84137c6e04186b60,1,2,1,2,1
841a713c3c8f3b22,0,841a713c3c8f3b22,1,2,0,2,0
84237f192247f884,0,84237f192247f884,1,1,0,"3,1,1","0,0,0"
84284ee069935f39,0,84284ee069935f39,1,3,0,3,0
842acd84f333cc66,0,842acd84f333cc66,1,1,0,1,0
8439b6e8b8d52084,0,8439b6e8b8d52084,1,2,0,2,0
843d7167364499cc,0,843d7167364499cc,1,1,1,1,1
8458ee8a750d16b1,0,8458ee8a750d16b1,1,1,0,1,0
8467c3c7a206f272,0,8467c3c7a206f272,1,2,0,2,0
846f6b8dfc2d3284,0,846f6b8dfc2d3284,1,1,0,"1,3,1","0,0,2"
8471281c9bc69df8,0,8471281c9bc69df8,1,1,0,1,0
8477d2548b1a3e94,0,8477d2548b1a3e94,1,2,0,2,0
8478eb2e59cfe69a,0,8478eb2e59cfe69a,1,2,0,2,0
8482bdc6cc893ecd,0,8482bdc6cc893ecd,1,3,0,3,0
848e201ae429b14a,0,848e201ae429b14a,1,1,0,1,0
849a848117cf4161,0,849a848117cf4161,1,1,0,1,0
84a99917455c40fa,0,84a99917455c40fa,1,1,1,1,1
84ac66ad3b33d6c5,0,84ac66ad3b33d6c5,1,1,0,1,0
84ccc2d0ec2e1190,0,84ccc2d0ec2e1190,1,1,0,1,0
84d2caca652db958,0,84d2caca652db958,1,2,0,2,0
84e0ee853d0815e8,0,84e0ee853d0815e8,1,0,0,0,0
84e3c262f80ce90c,0,84e3c262f80ce90c,1,2,0,2,0
84e4cfcdfe164534,0,84e4cfcdfe164534,1,1,1,"1,1,1","1,1,1"
84ebab81783ce65b,0,84ebab81783ce65b,1,2,0,2,0
84f0e8a932c69d35,0,84f0e8a932c69d35,1,2,0,2,0
8505a34fdca4e8b6,0,8505a34fdca4e8b6,1,2,1,2,1
850abd6add41575d,0,850abd6add41575d,1,1,0,1,0
8517d67a5653274f,0,8517d67a5653274f,1,1,1,1,1
851877cf40e5cb14,0,851877cf40e5cb14,1,2,0,2,0
85216ebad063d0e7,0,85216ebad063d0e7,1,0,0,0,0
85219487df3e4164,0,85219487df3e4164,1,2,0,"2,2,2","0,0,0"
8522af2c2b81d616,0,8522af2c2b81d616,1,2,2,2,2
8526fbeca5011ead,0,8526fbeca5011ead,1,1,0,1,0
852755a7b28709e5,0,852755a7b28709e5,1,1,0,1,0
852773e14323c633,0,852773e14323c633,1,2,0,2,0
853a98e899ffb8d3,0,853a98e899ffb8d3,1,1,1,1,1
853b0d01f67f7d4d,0,853b0d01f67f7d4d,1,2,2,2,2
853d059c9c22ebc2,0,853d059c9c22ebc2,1,2,0,2,0
854377339b2eb3b3,0,854377339b2eb3b3,1,1,0,"1,1,1","0,0,0"
8549d8ebe5e1abfc,0,8549d8ebe5e1abfc,1,2,2,2,2
8549f44b6d025993,0,8549f44b6d025993,1,0,0,0,0
85582f0fa25864bc,0,85582f0fa25864bc,1,1,0,1,0
855abeb70a0c26e8,0,855abeb70a0c26e8,1,2,0,2,0
8564afb31d094ab5,0,8564afb31d094ab5,1,0,0,0,0
856b3b972461bf1c,0,856b3b972461bf1c,1,2,0,2,0
8575f53a84246dda,0,8575f53a84246dda,1,3,0,3,0
8578e0bdac1efaf8,0,8578e0bdac1efaf8,1,1,0,1,0
8580921fe2c8b342,0,8580921fe2c8b342,1,1,0,1,0
8597c04e34c72ad7,0,8597c04e34c72ad7,1,3,0,"3,3,1","0,0,0"
859eaa59bb785f04,0,859eaa59bb785f04,1,2,0,2,0
85abc10802e5250a,0,85abc10802e5250a,1,1,0,"1,1,2","1,0,0"
85affe5fed1e09ad,0,85affe5fed1e09ad,1,1,0,1,0
85b2c2295efd2be1,0,85b2c2295efd2be1,1,1,1,1,1
85c0cfbb2b2d337b,0,85c0cfbb2b2d337b,1,2,2,2,2
85c66102ed9a42c5,0,85c66102ed9a42c5,1,0,0,0,0
85cf3901b3848d88,0,85cf3901b3848d88,1,2,0,2,0
85dafe5fa2436e3d,0,85dafe5fa2436e3d,1,1,0,1,0
85dc4b49aaa49849,0,85dc4b49aaa49849,1,1,0,1,0
85e33cc5fb94273d,0,85e33cc5fb94273d,1,1,0,1,0
85f58b9ee0d34085,0,85f58b9ee0d34085,1,2,0,2,0
86045345cff1f3f1,0,86045345cff1f3f1,1,1,3,1,3
8606e5283687b9a6,0,8606e5283687b9a6,1,2,2,2,2
860d472a34a9e5a2,0,860d472a34a9e5a2,1,2,0,2,0
8615733a489cf65f,0,8615733a489cf65f,1,1,0,1,0
8617e84432384228,0,8617e84432384228,1,0,0,0,0
862085d8972f54d9,0,862085d8972f54d9,1,2,0,2,0
8620ace90c2bd769,0,8620ace90c2bd769,1,2,0,2,0
8621665391f8f799,0,8621665391f8f799,1,2,2,2,2
862ad5460446083d,0,862ad5460446083d,1,1,1,1,1
864c6c1836f758eb,0,864c6c1836f758eb,1,2,0,2,0
864f25999d8740c6,0,864f25999d8740c6,1,0,0,0,0
864f801de47538b4,0,864f801de47538b4,1,3,0,3,0
8650f0fe62770947,0,8650f0fe62770947,1,2,0,"2,2,2","0,0,0"
8653c5073c47df6f,0,8653c5073c47df6f,1,1,0,1,0
865d565ce0e15fa5,0,865d565ce0e15fa5,1,1,0,1,0
865db543c19dffde,0,865db543c19dffde,1,1,0,1,0
8664e229ea84e42c,0,8664e229ea84e42c,1,1,1,1,1
86700a55fcfbc38a,0,86700a55fcfbc38a,1,2,0,2,0
867077007de02c4c,0,867077007de02c4c,1,2,2,2,2
8676854bd94e2450,0,8676854bd94e2450,1,1,1,1,1
86771af7bd82f864,0,86771af7bd82f864,1,2,2,2,2
86787af38bb4cfca,0,86787af38bb4cfca,1,2,0,2,0
868a1f0e4997c8cb,0,868a1f0e4997c8cb,1,2,0,2,0
86910ce48c3330e3,0,86910ce48c3330e3,1,1,0,1,0
869ac5974a2bfeae,0,869ac5974a2bfeae,1,2,0,2,0
869dc5f5eea2e8f4,0,869dc5f5eea2e8f4,1,2,2,"3,2,2","2,2,2"
86a081841df7307f,0,86a081841df7307f,1,2,0,2,0
86a7ac1553a44f52,0,86a7ac1553a44f52,1,2,2,2,2
86aa165d404cb10d,0,86aa165d404cb10d,1,1,1,"1,1,1","1,1,1"
86ad5df7f631828f,0,86ad5df7f631828f,1,1,1,1,1
86ad7ea5feac6a87,0,86ad7ea5feac6a87,1,3,0,3,0
86aebcecb231bdf5,0,86aebcecb231bdf5,1,1,0,1,0
86b1e1422dd24501,0,86b1e1422dd24501,1,2,0,2,0
86b2b5a6d6490e5b,0,86b2b5a6d6490e5b,1,2,0,2,0
86ba350eb7ff7ef7,0,86ba350eb7ff7ef7,1,1,0,1,0
86bb308948305864,0,86bb308948305864,1,0,0,"0,0,0,0,0,0","0,0,0,0,0,0"
86bd585c0198ed8b,0,86bd585c0198ed8b,1,1,0,1,0
86ce5145263648e1,0,86ce5145263648e1,1,2,0,2,0
86d28a4a5e98b670,0,86d28a4a5e98b670,1,2,2,"2,2,2","2,2,2"
86dac4e2ffd1e588,0,86dac4e2ffd1e588,1,1,0,1,0
86dfd75e89edac1c,0,86dfd75e89edac1c,1,1,0,1,0
86e6c336b4ff49d7,0,86e6c336b4ff49d7,1,2,0,2,0
86ec5b07a6e60174,0,86ec5b07a6e60174,1,2,2,2,2
86efb2d09c3c5a12,0,86efb2d09c3c5a12,1,2,0,2,0
86f167f5f205b8e8,0,86f167f5f205b8e8,1,2,0,2,0
86f3fa5a227173b7,0,86f3fa5a227173b7,1,2,0,2,0
86f52526a2df5b5e,0,86f52526a2df5b5e,1,1,1,1,1
86fb63fb753c0665,0,86fb63fb753c0665,1,2,2,2,2
870468a88c8b4f45,0,870468a88c8b4f45,1,3,0,3,0
870569969e9f7124,0,870569969e9f7124,1,2,0,2,0
870b00a589fd080f,0,870b00a589fd080f,1,1,0,1,0
871fa0adbcfca210,0,871fa0adbcfca210,1,0,0,0,0
872807873ad696fd,0,872807873ad696fd,1,2,2,2,2
872aaeaf744e0b1e,0,872aaeaf744e0b1e,1,1,0,1,0
872b0a056b0a6863,0,872b0a056b0a6863,1,1,0,1,0
8733f79f2e38c225,0,8733f79f2e38c225,1,1,0,1,0
8739424726955211,0,8739424726955211,1,1,0,1,0
8739a1f67defb192,0,8739a1f67defb192,1,1,0,1,0
873b812c62cf9c0e,0,873b812c62cf9c0e,1,3,0,"3,3,3","0,0,0"
8744d065f88e6f31,0,8744d065f88e6f31,1,1,0,1,0
874a32167eb3c2f0,0,874a32167eb3c2f0,1,1,0,1,0
874c442611a060c1,0,874c442611a060c1,1,2,0,2,0
874cf62592ea13ca,0,874cf62592ea13ca,1,2,0,2,0
8750677356ffabef,0,8750677356ffabef,1,2,0,2,0
87518950bb5bafea,0,87518950bb5bafea,1,3,0,3,0
8753d7bff6960531,0,8753d7bff6960531,1,1,1,1,1
8757a4b4b7948480,0,8757a4b4b7948480,1,2,2,"2,2,2","2,2,2"
8759eb72e5f7d530,0,8759eb72e5f7d530,1,2,2,2,2
875a3324109cfdce,0,875a3324109cfdce,1,0,0,0,0
875dc9328c574c99,0,875dc9328c574c99,1,2,2,2,2
8766acb4413e58ce,0,8766acb4413e58ce,1,1,1,1,1
876c666d47157ec1,0,876c666d47157ec1,1,2,0,2,0
877a5962889b6f7e,0,877a5962889b6f7e,1,2,0,2,0
877aaf574c014df0,0,877aaf574c014df0,1,1,0,1,0
877eae02c0d35c78,0,877eae02c0d35c78,1,2,0,2,0
879c6bc9d126406e,0,879c6bc9d126406e,1,2,2,2,2
879dab2f10b7ac74,0,879dab2f10b7ac74,1,2,1,2,1
87a18d4f7e9a3d67,0,87a18d4f7e9a3d67,1,1,0,1,0
87a6672f3659b53d,0,87a6672f3659b53d,1,1,1,1,1
87a743fec48b766a,0,87a743fec48b766a,1,2,0,2,0
87aa01fdd07bb886,0,87aa01fdd07bb886,1,1,0,1,0
87af37d27425581f,0,87af37d27425581f,1,0,0,0,0
87b13446148f0f35,0,87b13446148f0f35,1,2,0,2,0
87d39fbfec23b882,0,87d39fbfec23b882,1,1,1,"1,1,1","1,1,1"
87d62089c5b95e66,0,87d62089c5b95e66,1,1,0,1,0
87e209f2236e9324,0,87e209f2236e9324,1,3,0,3,0
87e601659830ee16,0,87e601659830ee16,1,2,0,2,0
87e8349b5353aa65,0,87e8349b5353aa65,1,1,0,1,0
87f3f2e5f05fe491,0,87f3f2e5f05fe491,1,1,1,1,1
87f674b72c5f82d0,0,87f674b72c5f82d0,1,3,0,3,0
87fa99aaad1dba7b,0,87fa99aaad1dba7b,1,3,0,3,0
87fe31f65c2602f8,0,87fe31f65c2602f8,1,1,0,1,0
8802a5b4bbaf6bbe,0,8802a5b4bbaf6bbe,1,2,0,2,0
8805837b35c7b407,0,8805837b35c7b407,1,1,0,1,0
88069bfdaca9d1d9,0,88069bfdaca9d1d9,1,1,0,1,0
880bd55be53d6d30,0,880bd55be53d6d30,1,0,0,0,0
88182b25ba01fdea,0,88182b25ba01fdea,1,2,0,"2,2,2","0,0,0"
88196760c98ad30c,0,88196760c98ad30c,1,2,0,2,0
882922e9bf2f6e5f,0,882922e9bf2f6e5f,1,2,0,2,0
882b1d3eb829660a,0,882b1d3eb829660a,1,1,0,1,0
883d6e159afc9239,0,883d6e159afc9239,1,1,0,1,0
884be574b0c00f81,0,884be574b0c00f81,1,1,0,"1,3,1","0,0,0"
8853e24ac96bacf2,0,8853e24ac96bacf2,1,2,0,2,0
885d037a06d89c96,0,885d037a06d89c96,1,3,0,3,0
886c518dd9f251c9,0,886c518dd9f251c9,1,2,0,2,0
886d1793b0f1a2dd,0,886d1793b0f1a2dd,1,2,0,2,0
88737e6007ff2932,0,88737e6007ff2932,1,1,0,"1,1,1","0,0,0"
887668d58dc7e0a7,0,887668d58dc7e0a7,1,1,0,1,0
8877451b50ee1bad,0,8877451b50ee1bad,1,2,0,2,0
88788718eb2708e9,0,88788718eb2708e9,1,2,2,2,2
887b338c346ee3a7,0,887b338c346ee3a7,1,2,0,2,0
8882459eacda1fcc,0,8882459eacda1fcc,1,1,1,1,1
888cc4c6a2c53f47,0,888cc4c6a2c53f47,1,1,0,1,0
888d40cf4c4927d0,0,888d40cf4c4927d0,1,1,1,1,1
88906e7d5bafb7b5,0,88906e7d5bafb7b5,1,2,0,2,0
8892552468da8666,0,8892552468da8666,1,0,0,"0,0,0","0,0,0"
889432dac766a14c,0,889432dac766a14c,1,2,0,2,0
8896376575771733,0,8896376575771733,1,0,0,0,0
889a4e6d407fd18c,0,889a4e6d407fd18c,1,2,0,2,0
889e6aefde17185a,0,889e6aefde17185a,1,1,0,"1,1,1","0,0,0"
88a4ae155f9afa55,0,88a4ae155f9afa55,1,1,0,1,0
88a759208c9c9e98,0,88a759208c9c9e98,1,1,0,1,0
88b520ebc7629824,0,88b520ebc7629824,1,1,0,"1,2,1","0,0,0"
88bb2fcec4fd3f95,0,88bb2fcec4fd3f95,1,0,0,0,0
88bd8789408586ff,0,88bd8789408586ff,1,3,0,3,0
88c6765517d827c4,0,88c6765517d827c4,1,1,0,1,0
88c869b024a46797,0,88c869b024a46797,1,0,0,"0,0,0","0,0,0"
88cdacbbff0130b8,0,88cdacbbff0130b8,1,1,0,1,0
88d599662b49e396,0,88d599662b49e396,1,1,0,1,0
88d8458a81f463e6,0,88d8458a81f463e6,1,2,1,2,1
88e44a963cf87ca7,0,88e44a963cf87ca7,1,1,0,1,0
88ea5cf770826b2b,0,88ea5cf770826b2b,1,0,0,0,0
88ef63c1efae679b,0,88ef63c1efae679b,1,2,0,2,0
88f22a77e9dbf021,0,88f22a77e9dbf021,1,1,0,1,0
88f2bc7279f4cff2,0,88f2bc7279f4cff2,1,2,1,2,1
88f602ee87deecac,0,88f602ee87deecac,1,3,0,3,0
88fc4795ee4f9411,0,88fc4795ee4f9411,1,1,0,1,0
88fc5dce2cdaa32a,0,88fc5dce2cdaa32a,1,1,0,1,0
88ff131f5827d560,0,88ff131f5827d560,1,2,2,2,2
89068c859e9a095e,0,89068c859e9a095e,1,2,1,2,1
890f40d9cdd3127a,0,890f40d9cdd3127a,1,1,0,1,0
8910205a67969f66,0,8910205a67969f66,1,0,1,0,1
891b10801b997f0f,0,891b10801b997f0f,1,0,3,0,3
891c4b36443db596,0,891c4b36443db596,1,0,0,0,0
8923b6ff552d964e,0,8923b6ff552d964e,1,2,2,2,2
8927840d58728ad8,0,8927840d58728ad8,1,1,0,1,0
892a419f7472b6e1,0,892a419f7472b6e1,1,1,0,1,0
892bd34405c22453,0,892bd34405c22453,1,2,0,"2,1,2","0,1,0"
892c9631e6490928,0,892c9631e6490928,1,2,2,2,2
892d194d8029b250,0,892d194d8029b250,1,2,0,2,0
89313a5bdbc21d0a,0,89313a5bdbc21d0a,1,1,0,"1,1,3","1,0,0"
893541c858aca678,0,893541c858aca678,1,2,0,2,0
89372e9d27a214ba,0,89372e9d27a214ba,1,2,0,2,0
893cdd02e765b9c2,0,893cdd02e765b9c2,1,2,0,2,0
8941565d74960488,0,8941565d74960488,1,2,0,2,0
89445eb4d02e52f7,0,89445eb4d02e52f7,1,0,3,"2,0,0","3,3,3"
89492ea22ccd5e28,0,89492ea22ccd5e28,1,1,0,1,0
894a0b944b99dd89,0,894a0b944b99dd89,1,1,0,1,0
894beb8d95938d98,0,894beb8d95938d98,1,3,0,3,0
8953f7e362669666,0,8953f7e362669666,1,1,0,1,0
895b90170aa8f75b,0,895b90170aa8f75b,1,0,0,0,0
896651435bc80b30,0,896651435bc80b30,1,1,0,1,0
896ae026a96d07fd,0,896ae026a96d07fd,1,2,0,2,0
896be8471f2afd25,0,896be8471f2afd25,1,0,0,0,0
896d70003dc3ecf3,0,896d70003dc3ecf3,1,2,0,"2,2,2","0,0,0"
89742446f2d84993,0,89742446f2d84993,1,0,0,0,0
897928726b360168,0,897928726b360168,1,1,0,1,0
897c7aed947d5c9b,0,897c7aed947d5c9b,1,2,0,2,0
8985cfb0d5c8436e,0,8985cfb0d5c8436e,1,1,0,1,0
898698ffe1657111,0,898698ffe1657111,1,1,0,1,0
89943acde7d48a00,0,89943acde7d48a00,1,2,0,2,0
89957872c9ba9d3a,0,89957872c9ba9d3a,1,3,0,3,0
899d68fb744c7576,0,899d68fb744c7576,1,0,0,0,0
89a5377bc1a7fbba,0,89a5377bc1a7fbba,1,2,0,2,0
89a702b8ff453207,0,89a702b8ff453207,1,2,0,2,0
89a79781778afe3e,0,89a79781778afe3e,1,2,0,2,0
89aa240255364cee,0,89aa240255364cee,1,1,0,1,0
89ae3b848fd0bd4f,0,89ae3b848fd0bd4f,1,2,1,2,1
89b57b2b249103fe,0,89b57b2b249103fe,1,1,0,1,0
89c162d2d3c4cca0,0,89c162d2d3c4cca0,1,3,0,"3,3,2","0,0,0"
89c2282606cb4896,0,89c2282606cb4896,1,2,0,2,0
89cb9021ce80a5cb,0,89cb9021ce80a5cb,1,1,0,1,0
89d35ec0957a7d43,0,89d35ec0957a7d43,1,1,0,1,0
89d53f937e5f7fcf,0,89d53f937e5f7fcf,1,1,1,1,1
89d77c7ca52d21c7,0,89d77c7ca52d21c7,1,2,0,2,0
89da604a76e30ca8,0,89da604a76e30ca8,1,2,0,2,0
89e844f3459815bf,0,89e844f3459815bf,1,2,0,2,0
89e9b5233e056119,0,89e9b5233e056119,1,0,0,0,0
89ef02e0ab033b62,0,89ef02e0ab033b62,1,-1,0,"1,0,2","0,0,0"
89ef8a4899bc01aa,0,89ef8a4899bc01aa,1,1,1,"1,1,1","1,1,1"
89f55807ffa8e10c,0,89f55807ffa8e10c,1,1,0,1,0
89f6f73f7f538e18,0,89f6f73f7f538e18,1,1,0,1,0
89ff5e8d6a50a44e,0,89ff5e8d6a50a44e,1,1,0,1,0
8a0243e4fb1b84c6,0,8a0243e4fb1b84c6,1,0,0,0,0
8a03536e92e4fba9,0,8a03536e92e4fba9,1,2,0,2,0
8a1362d360cfd709,0,8a1362d360cfd709,1,2,0,2,0
8a15ec22f017b522,0,8a15ec22f017b522,1,1,1,1,1
8a169d444e09c373,0,8a169d444e09c373,1,0,0,0,0
8a1d55c7fb2533f3,0,8a1d55c7fb2533f3,1,1,0,1,0
8a253459c21b090c,0,8a253459c21b090c,1,1,0,1,0
8a28df9f871f0f77,0,8a28df9f871f0f77,1,2,2,2,2
8a36433468b46629,0,8a36433468b46629,1,-1,3,"2,3,0","3,0,3"
8a3aff8ebe51cd10,0,8a3aff8ebe51cd10,1,1,1,1,1
8a3d0e934ec2e381,0,8a3d0e934ec2e381,1,1,0,1,0
8a4071034b99c86e,0,8a4071034b99c86e,1,1,0,1,0
8a48f43fd435a1e5,0,8a48f43fd435a1e5,1,3,1,3,1
8a48f7b6c85dcc3c,0,8a48f7b6c85dcc3c,1,1,1,1,1
8a4a123692c3c218,0,8a4a123692c3c218,1,1,0,1,0
8a4de00f0feb3017,0,8a4de00f0feb3017,1,2,2,2,2
8a4ee3aa97e8dfbc,0,8a4ee3aa97e8dfbc,1,2,0,2,0
8a523ad9cc5a2de5,0,8a523ad9cc5a2de5,1,1,1,"1,1,1","1,1,1"
8a524d73aaccb3cb,0,8a524d73aaccb3cb,1,2,0,2,0
8a55287f9286cff0,0,8a55287f9286cff0,1,2,0,"2,2,2","0,0,0"
8a562a50440b7da8,0,8a562a50440b7da8,1,1,1,1,1
8a594573d3b58161,0,8a594573d3b58161,1,1,1,"1,0,1","1,1,1"
8a6cba924534cf55,0,8a6cba924534cf55,1,2,0,2,0
8a6dba379ba1cfab,0,8a6dba379ba1cfab,1,0,0,"0,0,0","0,0,0"
8a6df7bf4473a398,0,8a6df7bf4473a398,1,2,0,2,0
8a741065914211c1,0,8a741065914211c1,1,2,0,2,0
8a7f6a8ed65bf263,0,8a7f6a8ed65bf263,1,1,1,1,1
8a824187258b6b80,0,8a824187258b6b80,1,2,0,2,0
8a92f41de92ff910,0,8a92f41de92ff910,1,1,0,1,0
8a9b13edabb490ca,0,8a9b13edabb490ca,1,0,0,0,0
8aa12610436b4806,0,8aa12610436b4806,1,1,0,1,0
8aa553e0f2643147,0,8aa553e0f2643147,1,2,0,2,0
8aa5ba38c8d9d955,0,8aa5ba38c8d9d955,1,1,1,1,1
8aaa67f02d6230f9,0,8aaa67f02d6230f9,1,0,0,0,0
8aabddfab2535224,0,8aabddfab2535224,1,2,0,2,0
8ab02f7a183859d2,0,8ab02f7a183859d2,1,2,0,"2,2,2","0,0,0"
8ab3693126cd07e6,0,8ab3693126cd07e6,1,1,0,1,0
8ab727350293e687,0,8ab727350293e687,1,2,0,2,0
8abfe1279224bc74,0,8abfe1279224bc74,1,2,0,2,0
8ac2c6c8baa32cbe,0,8ac2c6c8baa32cbe,1,2,0,2,0
8ac3f024651b3a52,0,8ac3f024651b3a52,1,1,0,1,0
8ad06303c6cc761a,0,8ad06303c6cc761a,1,0,0,0,0
8ad89edcab6303f3,0,8ad89edcab6303f3,1,1,0,1,0
8adaf957e4a1aec1,0,8adaf957e4a1aec1,1,2,0,2,0
8ae52aac52bbf604,0,8ae52aac52bbf604,1,1,1,"1,1,1","1,1,1"
8ae9cafb039d0e04,0,8ae9cafb039d0e04,1,3,0,3,0
8aefdf9599486695,0,8aefdf9599486695,1,2,0,2,0
8b03600d93a95cb1,0,8b03600d93a95cb1,1,2,0,2,0
8b0593b043f5db90,0,8b0593b043f5db90,1,1,0,1,0
8b09794dd15d857b,0,8b09794dd15d857b,1,0,0,0,0
8b101b296217184a,0,8b101b296217184a,1,1,0,1,0
8b2258103828eece,0,8b2258103828eece,1,2,2,2,2
8b245dcd0394e3de,0,8b245dcd0394e3de,1,3,0,3,0
8b34e546759f83a8,0,8b34e546759f83a8,1,3,1,3,1
8b384c3ec2de12ac,0,8b384c3ec2de12ac,1,1,1,1,1
8b3a58f850995197,0,8b3a58f850995197,1,1,0,1,0
8b3be00a326b3645,0,8b3be00a326b3645,1,1,0,1,0
8b51c4ab81a3e139,0,8b51c4ab81a3e139,1,2,0,2,0
8b593b2b0386f7af,0,8b593b2b0386f7af,1,2,0,"2,2,2","0,0,0"
8b594cc023ec8ce4,0,8b594cc023ec8ce4,1,1,1,"1,1,1","1,1,1"
8b60b8759592cd1b,0,8b60b8759592cd1b,1,2,0,2,0
8b662fe6eee3769b,0,8b662fe6eee3769b,1,2,0,"2,2,2","0,0,0"
8b6fdde446a37623,0,8b6fdde446a37623,1,3,0,3,0
8b7c12eb2d5608f6,0,8b7c12eb2d5608f6,1,3,0,3,0
8b7db3bdcaf61a38,0,8b7db3bdcaf61a38,1,1,0,"1,1,1","0,0,0"
8b88f1d3049fe715,0,8b88f1d3049fe715,1,1,2,1,2
8b9404fa26a08e38,0,8b9404fa26a08e38,1,1,0,1,0
8b9991ec9ec7488d,0,8b9991ec9ec7488d,1,1,0,1,0
8ba22d2fa0d336a1,0,8ba22d2fa0d336a1,1,1,0,1,0
8ba338286cb0828c,0,8ba338286cb0828c,1,2,0,2,0
8bb3ecedfcff5118,0,8bb3ecedfcff5118,1,1,0,1,0
8bb5ffdeba92c367,0,8bb5ffdeba92c367,1,1,1,1,1
8bba6962e22d69dc,0,8bba6962e22d69dc,1,2,0,2,0
8bbb292b872838c7,0,8bbb292b872838c7,1,3,0,3,0
8bbf31345c205214,0,8bbf31345c205214,1,1,0,1,0
8bca91ee6169b581,0,8bca91ee6169b581,1,1,0,1,0
8bcafd07ea99e610,0,8bcafd07ea99e610,1,1,0,1,0
8bd52ad86432a3c9,0,8bd52ad86432a3c9,1,1,0,1,0
8bda5b127315fd77,0,8bda5b127315fd77,1,0,0,0,0
8be6a8b223b080ac,0,8be6a8b223b080ac,1,1,0,1,0
8beb06c9ee7263d1,0,8beb06c9ee7263d1,1,1,0,1,0
8bed4bb7ebe56bb0,0,8bed4bb7ebe56bb0,1,1,0,"1,3,1","0,0,0"
8beef4c8d0bfeedb,0,8beef4c8d0bfeedb,1,2,0,2,0
8bfcaa85bbc8c636,0,8bfcaa85bbc8c636,1,1,0,1,0
8c070a7c7a1fb85d,0,8c070a7c7a1fb85d,1,2,2,2,2
8c08c3a92dd0e1e9,0,8c08c3a92dd0e1e9,1,2,2,2,2
8c12466b5a4cef05,0,8c12466b5a4cef05,1,2,2,2,2
8c13114a42c272f9,0,8c13114a42c272f9,1,2,0,2,0
8c152b9ddc01eea8,0,8c152b9ddc01eea8,1,3,1,"3,3,3","1,0,1"
8c1994ed4e8004b6,0,8c1994ed4e8004b6,1,2,2,2,2
8c1ee82a86f832b0,0,8c1ee82a86f832b0,1,1,0,1,0
8c2649796548f630,0,8c2649796548f630,1,1,1,1,1
